time,value
2.7625831E+01,4.62598E+00
2.7626014E+01,4.63574E+00
2.7626197E+01,4.65527E+00
2.7626381E+01,4.67480E+00
2.7626564E+01,4.59668E+00
2.7626747E+01,4.62598E+00
2.7626931E+01,4.59668E+00
2.7627114E+01,4.62598E+00
2.7627297E+01,4.60645E+00
2.7627481E+01,4.58691E+00
2.7627664E+01,4.55762E+00
2.7627847E+01,4.61621E+00
2.7628030E+01,4.61621E+00
2.7628214E+01,4.63574E+00
2.7628397E+01,4.62598E+00
2.7628580E+01,4.61621E+00
2.7628764E+01,4.62598E+00
2.7628947E+01,4.59668E+00
2.7629130E+01,4.65527E+00
2.7629314E+01,4.60645E+00
2.7629497E+01,4.66504E+00
2.7629680E+01,4.59668E+00
2.7629863E+01,4.59668E+00
2.7630047E+01,4.63574E+00
2.7630230E+01,4.59668E+00
2.7630413E+01,4.61621E+00
2.7630597E+01,4.68457E+00
2.7630780E+01,4.64551E+00
2.7630963E+01,4.62598E+00
2.7631147E+01,4.61621E+00
2.7631330E+01,4.57715E+00
2.7631513E+01,4.60645E+00
2.7631696E+01,4.66504E+00
2.7631880E+01,4.64551E+00
2.7632063E+01,4.64551E+00
2.7632246E+01,4.67480E+00
2.7632430E+01,4.63574E+00
2.7632613E+01,4.60645E+00
2.7632796E+01,4.58691E+00
2.7632980E+01,4.68457E+00
2.7633163E+01,4.60645E+00
2.7633346E+01,4.59668E+00
2.7633529E+01,4.60645E+00
2.7633713E+01,4.59668E+00
2.7633896E+01,4.56738E+00
2.7634079E+01,4.65527E+00
2.7634263E+01,4.67480E+00
2.7634446E+01,4.61621E+00
2.7634629E+01,4.63574E+00
2.7634813E+01,4.68457E+00
2.7634996E+01,4.61621E+00
2.7635179E+01,4.63574E+00
2.7635362E+01,4.58691E+00
2.7635546E+01,4.55762E+00
2.7635729E+01,4.59668E+00
2.7635912E+01,4.66504E+00
2.7636096E+01,4.55762E+00
2.7636279E+01,4.61621E+00
2.7636462E+01,4.71387E+00
2.7636646E+01,4.64551E+00
2.7636829E+01,4.64551E+00
2.7637012E+01,4.70410E+00
2.7637195E+01,4.67480E+00
2.7637379E+01,4.63574E+00
2.7637562E+01,4.62598E+00
2.7637745E+01,4.62598E+00
2.7637929E+01,4.57715E+00
2.7638112E+01,4.70410E+00
2.7638295E+01,4.64551E+00
2.7638479E+01,4.63574E+00
2.7638662E+01,4.69434E+00
2.7638845E+01,4.60645E+00
2.7639028E+01,4.59668E+00
2.7639212E+01,4.59668E+00
2.7639395E+01,4.63574E+00
2.7639578E+01,4.63574E+00
2.7639762E+01,4.61621E+00
2.7639945E+01,4.63574E+00
2.7640128E+01,4.69434E+00
2.7640312E+01,4.64551E+00
2.7640495E+01,4.66504E+00
2.7640678E+01,4.59668E+00
2.7640861E+01,4.63574E+00
2.7641045E+01,4.67480E+00
2.7641228E+01,4.69434E+00
2.7641411E+01,4.66504E+00
2.7641595E+01,4.62598E+00
2.7641778E+01,4.66504E+00
2.7641961E+01,4.62598E+00
2.7642145E+01,4.60645E+00
2.7642328E+01,4.60645E+00
2.7642511E+01,4.63574E+00
2.7642694E+01,4.59668E+00
2.7642878E+01,4.60645E+00
2.7643061E+01,4.55762E+00
2.7643244E+01,4.68457E+00
2.7643428E+01,4.60645E+00
2.7643611E+01,4.62598E+00
2.7643794E+01,4.68457E+00
2.7643978E+01,4.62598E+00
2.7644161E+01,4.64551E+00
2.7644344E+01,4.66504E+00
2.7644527E+01,4.63574E+00
2.7644711E+01,4.66504E+00
2.7644894E+01,4.66504E+00
2.7645077E+01,4.63574E+00
2.7645261E+01,4.67480E+00
2.7645444E+01,4.62598E+00
2.7645627E+01,4.64551E+00
2.7645811E+01,4.59668E+00
2.7645994E+01,4.65527E+00
2.7646177E+01,4.59668E+00
2.7646360E+01,4.59668E+00
2.7646544E+01,4.67480E+00
2.7646727E+01,4.64551E+00
2.7646910E+01,4.66504E+00
2.7647094E+01,4.66504E+00
2.7647277E+01,4.65527E+00
2.7647460E+01,4.62598E+00
2.7647644E+01,4.66504E+00
2.7647827E+01,4.57715E+00
2.7648010E+01,4.66504E+00
2.7648193E+01,4.63574E+00
2.7648377E+01,4.63574E+00
2.7648560E+01,4.65527E+00
2.7648743E+01,4.59668E+00
2.7648927E+01,4.66504E+00
2.7649110E+01,4.63574E+00
2.7649293E+01,4.64551E+00
2.7649477E+01,4.54785E+00
2.7649660E+01,4.66504E+00
2.7649843E+01,4.58691E+00
2.7650026E+01,4.62598E+00
2.7650210E+01,4.64551E+00
2.7650393E+01,4.62598E+00
2.7650576E+01,4.64551E+00
2.7650760E+01,4.61621E+00
2.7650943E+01,4.61621E+00
2.7651126E+01,4.65527E+00
2.7651310E+01,4.66504E+00
2.7651493E+01,4.66504E+00
2.7651676E+01,4.65527E+00
2.7651859E+01,4.62598E+00
2.7652043E+01,4.63574E+00
2.7652226E+01,4.66504E+00
2.7652409E+01,4.56738E+00
2.7652593E+01,4.66504E+00
2.7652776E+01,4.65527E+00
2.7652959E+01,4.58691E+00
2.7653143E+01,4.65527E+00
2.7653326E+01,4.57715E+00
2.7653509E+01,4.63574E+00
2.7653692E+01,4.64551E+00
2.7653876E+01,4.68457E+00
2.7654059E+01,4.60645E+00
2.7654242E+01,4.60645E+00
2.7654426E+01,4.60645E+00
2.7654609E+01,4.59668E+00
2.7654792E+01,4.62598E+00
2.7654976E+01,4.61621E+00
2.7655159E+01,4.66504E+00
2.7655342E+01,4.58691E+00
2.7655525E+01,4.66504E+00
2.7655709E+01,4.59668E+00
2.7655892E+01,4.55762E+00
2.7656075E+01,4.60645E+00
2.7656259E+01,4.62598E+00
2.7656442E+01,4.60645E+00
2.7656625E+01,4.68457E+00
2.7656809E+01,4.70410E+00
2.7656992E+01,4.58691E+00
2.7657175E+01,4.61621E+00
2.7657358E+01,4.64551E+00
2.7657542E+01,4.68457E+00
2.7657725E+01,4.57715E+00
2.7657908E+01,4.63574E+00
2.7658092E+01,4.62598E+00
2.7658275E+01,4.56738E+00
2.7658458E+01,4.64551E+00
2.7658642E+01,4.61621E+00
2.7658825E+01,4.62598E+00
2.7659008E+01,4.64551E+00
2.7659191E+01,4.63574E+00
2.7659375E+01,4.61621E+00
2.7659558E+01,4.67480E+00
2.7659741E+01,4.56738E+00
2.7659925E+01,4.61621E+00
2.7660108E+01,4.57715E+00
2.7660291E+01,4.65527E+00
2.7660475E+01,4.65527E+00
2.7660658E+01,4.57715E+00
2.7660841E+01,4.61621E+00
2.7661024E+01,4.62598E+00
2.7661208E+01,4.58691E+00
2.7661391E+01,4.62598E+00
2.7661574E+01,4.68457E+00
2.7661758E+01,4.69434E+00
2.7661941E+01,4.62598E+00
2.7662124E+01,4.63574E+00
2.7662308E+01,4.63574E+00
2.7662491E+01,4.62598E+00
2.7662674E+01,4.60645E+00
2.7662857E+01,4.64551E+00
2.7663041E+01,4.64551E+00
2.7663224E+01,4.59668E+00
2.7663407E+01,4.64551E+00
2.7663591E+01,4.62598E+00
2.7663774E+01,4.56738E+00
2.7663957E+01,4.62598E+00
2.7664141E+01,4.61621E+00
2.7664324E+01,4.65527E+00
2.7664507E+01,4.64551E+00
2.7664690E+01,4.57715E+00
2.7664874E+01,4.60645E+00
2.7665057E+01,4.64551E+00
2.7665240E+01,4.62598E+00
2.7665424E+01,4.59668E+00
2.7665607E+01,4.59668E+00
2.7665790E+01,4.69434E+00
2.7665974E+01,4.59668E+00
2.7666157E+01,4.62598E+00
2.7666340E+01,4.64551E+00
2.7666523E+01,4.56738E+00
2.7666707E+01,4.67480E+00
2.7666890E+01,4.59668E+00
2.7667073E+01,4.60645E+00
2.7667257E+01,4.68457E+00
2.7667440E+01,4.57715E+00
2.7667623E+01,4.65527E+00
2.7667807E+01,4.64551E+00
2.7667990E+01,4.65527E+00
2.7668173E+01,4.61621E+00
2.7668356E+01,4.65527E+00
2.7668540E+01,4.62598E+00
2.7668723E+01,4.60645E+00
2.7668906E+01,4.61621E+00
2.7669090E+01,4.67480E+00
2.7669273E+01,4.57715E+00
2.7669456E+01,4.53809E+00
2.7669640E+01,4.66504E+00
2.7669823E+01,4.57715E+00
2.7670006E+01,4.54785E+00
2.7670189E+01,4.61621E+00
2.7670373E+01,4.57715E+00
2.7670556E+01,4.63574E+00
2.7670739E+01,4.70410E+00
2.7670923E+01,4.65527E+00
2.7671106E+01,4.63574E+00
2.7671289E+01,4.58691E+00
2.7671473E+01,4.61621E+00
2.7671656E+01,4.56738E+00
2.7671839E+01,4.64551E+00
2.7672022E+01,4.56738E+00
2.7672206E+01,4.61621E+00
2.7672389E+01,4.59668E+00
2.7672572E+01,4.62598E+00
2.7672756E+01,4.60645E+00
2.7672939E+01,4.56738E+00
2.7673122E+01,4.67480E+00
2.7673306E+01,4.58691E+00
2.7673489E+01,4.57715E+00
2.7673672E+01,4.62598E+00
2.7673855E+01,4.62598E+00
2.7674039E+01,4.59668E+00
2.7674222E+01,4.64551E+00
2.7674405E+01,4.56738E+00
2.7674589E+01,4.60645E+00
2.7674772E+01,4.59668E+00
2.7674955E+01,4.67480E+00
2.7675139E+01,4.61621E+00
2.7675322E+01,4.64551E+00
2.7675505E+01,4.58691E+00
2.7675688E+01,4.61621E+00
2.7675872E+01,4.62598E+00
2.7676055E+01,4.65527E+00
2.7676238E+01,4.64551E+00
2.7676422E+01,4.64551E+00
2.7676605E+01,4.65527E+00
2.7676788E+01,4.66504E+00
2.7676972E+01,4.63574E+00
2.7677155E+01,4.59668E+00
2.7677338E+01,4.60645E+00
2.7677521E+01,4.60645E+00
2.7677705E+01,4.61621E+00
2.7677888E+01,4.64551E+00
2.7678071E+01,4.59668E+00
2.7678255E+01,4.60645E+00
2.7678438E+01,4.68457E+00
2.7678621E+01,4.66504E+00
2.7678805E+01,4.64551E+00
2.7678988E+01,4.69434E+00
2.7679171E+01,4.64551E+00
2.7679354E+01,4.59668E+00
2.7679538E+01,4.64551E+00
2.7679721E+01,4.68457E+00
2.7679904E+01,4.64551E+00
2.7680088E+01,4.63574E+00
2.7680271E+01,4.60645E+00
2.7680454E+01,4.69434E+00
2.7680638E+01,4.61621E+00
2.7680821E+01,4.67480E+00
2.7681004E+01,4.68457E+00
2.7681187E+01,4.67480E+00
2.7681371E+01,4.66504E+00
2.7681554E+01,4.64551E+00
2.7681737E+01,4.61621E+00
2.7681921E+01,4.61621E+00
2.7682104E+01,4.63574E+00
2.7682287E+01,4.64551E+00
2.7682471E+01,4.59668E+00
2.7682654E+01,4.65527E+00
2.7682837E+01,4.62598E+00
2.7683020E+01,4.63574E+00
2.7683204E+01,4.59668E+00
2.7683387E+01,4.62598E+00
2.7683570E+01,4.65527E+00
2.7683754E+01,4.60645E+00
2.7683937E+01,4.75293E+00
2.7684120E+01,4.61621E+00
2.7684304E+01,4.63574E+00
2.7684487E+01,4.57715E+00
2.7684670E+01,4.63574E+00
2.7684853E+01,4.60645E+00
2.7685037E+01,4.64551E+00
2.7685220E+01,4.59668E+00
2.7685403E+01,4.69434E+00
2.7685587E+01,4.59668E+00
2.7685770E+01,4.66504E+00
2.7685953E+01,4.61621E+00
2.7686137E+01,4.61621E+00
2.7686320E+01,4.60645E+00
2.7686503E+01,4.61621E+00
2.7686686E+01,4.64551E+00
2.7686870E+01,4.64551E+00
2.7687053E+01,4.62598E+00
2.7687236E+01,4.63574E+00
2.7687420E+01,4.61621E+00
2.7687603E+01,4.58691E+00
2.7687786E+01,4.61621E+00
2.7687970E+01,4.63574E+00
2.7688153E+01,4.59668E+00
2.7688336E+01,4.62598E+00
2.7688519E+01,4.59668E+00
2.7688703E+01,4.64551E+00
2.7688886E+01,4.69434E+00
2.7689069E+01,4.63574E+00
2.7689253E+01,4.62598E+00
2.7689436E+01,4.65527E+00
2.7689619E+01,4.65527E+00
2.7689803E+01,4.63574E+00
2.7689986E+01,4.63574E+00
2.7690169E+01,4.60645E+00
2.7690352E+01,4.58691E+00
2.7690536E+01,4.58691E+00
2.7690719E+01,4.68457E+00
2.7690902E+01,4.62598E+00
2.7691086E+01,4.57715E+00
2.7691269E+01,4.61621E+00
2.7691452E+01,4.60645E+00
2.7691636E+01,4.62598E+00
2.7691819E+01,4.55762E+00
2.7692002E+01,4.59668E+00
2.7692185E+01,4.64551E+00
2.7692369E+01,4.61621E+00
2.7692552E+01,4.61621E+00
2.7692735E+01,4.66504E+00
2.7692919E+01,4.59668E+00
2.7693102E+01,4.62598E+00
2.7693285E+01,4.63574E+00
2.7693469E+01,4.60645E+00
2.7693652E+01,4.63574E+00
2.7693835E+01,4.61621E+00
2.7694018E+01,4.57715E+00
2.7694202E+01,4.61621E+00
2.7694385E+01,4.62598E+00
2.7694568E+01,4.66504E+00
2.7694752E+01,4.65527E+00
2.7694935E+01,4.59668E+00
2.7695118E+01,4.64551E+00
2.7695302E+01,4.65527E+00
2.7695485E+01,4.67480E+00
2.7695668E+01,4.60645E+00
2.7695851E+01,4.57715E+00
2.7696035E+01,4.64551E+00
2.7696218E+01,4.60645E+00
2.7696401E+01,4.61621E+00
2.7696585E+01,4.60645E+00
2.7696768E+01,4.62598E+00
2.7696951E+01,4.56738E+00
2.7697135E+01,4.66504E+00
2.7697318E+01,4.62598E+00
2.7697501E+01,4.67480E+00
2.7697684E+01,4.63574E+00
2.7697868E+01,4.57715E+00
2.7698051E+01,4.60645E+00
2.7698234E+01,4.62598E+00
2.7698418E+01,4.65527E+00
2.7698601E+01,4.65527E+00
2.7698784E+01,4.63574E+00
2.7698968E+01,4.64551E+00
2.7699151E+01,4.66504E+00
2.7699334E+01,4.63574E+00
2.7699517E+01,4.61621E+00
2.7699701E+01,4.64551E+00
2.7699884E+01,4.56738E+00
2.7700067E+01,4.63574E+00
2.7700251E+01,4.69434E+00
2.7700434E+01,4.64551E+00
2.7700617E+01,4.62598E+00
2.7700801E+01,4.66504E+00
2.7700984E+01,4.64551E+00
2.7701167E+01,4.61621E+00
2.7701350E+01,4.52832E+00
2.7701534E+01,4.64551E+00
2.7701717E+01,4.59668E+00
2.7701900E+01,4.63574E+00
2.7702084E+01,4.53809E+00
2.7702267E+01,4.64551E+00
2.7702450E+01,4.63574E+00
2.7702634E+01,4.59668E+00
2.7702817E+01,4.64551E+00
2.7703000E+01,4.63574E+00
2.7703183E+01,4.65527E+00
2.7703367E+01,4.67480E+00
2.7703550E+01,4.65527E+00
2.7703733E+01,4.62598E+00
2.7703917E+01,4.62598E+00
2.7704100E+01,4.59668E+00
2.7704283E+01,4.67480E+00
2.7704467E+01,4.58691E+00
2.7704650E+01,4.58691E+00
2.7704833E+01,4.61621E+00
2.7705016E+01,4.57715E+00
2.7705200E+01,4.61621E+00
2.7705383E+01,4.63574E+00
2.7705566E+01,4.65527E+00
2.7705750E+01,4.66504E+00
2.7705933E+01,4.67480E+00
2.7706116E+01,4.65527E+00
2.7706300E+01,4.65527E+00
2.7706483E+01,4.64551E+00
2.7706666E+01,4.68457E+00
2.7706849E+01,4.66504E+00
2.7707033E+01,4.63574E+00
2.7707216E+01,4.59668E+00
2.7707399E+01,4.63574E+00
2.7707583E+01,4.63574E+00
2.7707766E+01,4.58691E+00
2.7707949E+01,4.70410E+00
2.7708133E+01,4.68457E+00
2.7708316E+01,4.61621E+00
2.7708499E+01,4.63574E+00
2.7708682E+01,4.68457E+00
2.7708866E+01,4.59668E+00
2.7709049E+01,4.67480E+00
2.7709232E+01,4.62598E+00
2.7709416E+01,4.64551E+00
2.7709599E+01,4.61621E+00
2.7709782E+01,4.65527E+00
2.7709966E+01,4.57715E+00
2.7710149E+01,4.59668E+00
2.7710332E+01,4.58691E+00
2.7710515E+01,4.56738E+00
2.7710699E+01,4.61621E+00
2.7710882E+01,4.66504E+00
2.7711065E+01,4.61621E+00
2.7711249E+01,4.52832E+00
2.7711432E+01,4.59668E+00
2.7711615E+01,4.66504E+00
2.7711799E+01,4.60645E+00
2.7711982E+01,4.58691E+00
2.7712165E+01,4.59668E+00
2.7712348E+01,4.61621E+00
2.7712532E+01,4.59668E+00
2.7712715E+01,4.55762E+00
2.7712898E+01,4.57715E+00
2.7713082E+01,4.65527E+00
2.7713265E+01,4.63574E+00
2.7713448E+01,4.61621E+00
2.7713632E+01,4.60645E+00
2.7713815E+01,4.64551E+00
2.7713998E+01,4.56738E+00
2.7714181E+01,4.64551E+00
2.7714365E+01,4.70410E+00
2.7714548E+01,4.62598E+00
2.7714731E+01,4.64551E+00
2.7714915E+01,4.63574E+00
2.7715098E+01,4.57715E+00
2.7715281E+01,4.62598E+00
2.7715465E+01,4.56738E+00
2.7715648E+01,4.64551E+00
2.7715831E+01,4.54785E+00
2.7716014E+01,4.64551E+00
2.7716198E+01,4.57715E+00
2.7716381E+01,4.58691E+00
2.7716564E+01,4.62598E+00
2.7716748E+01,4.61621E+00
2.7716931E+01,4.69434E+00
2.7717114E+01,4.64551E+00
2.7717298E+01,4.52832E+00
2.7717481E+01,4.65527E+00
2.7717664E+01,4.65527E+00
2.7717847E+01,4.71387E+00
2.7718031E+01,4.64551E+00
2.7718214E+01,4.60645E+00
2.7718397E+01,4.63574E+00
2.7718581E+01,4.70410E+00
2.7718764E+01,4.64551E+00
2.7718947E+01,4.61621E+00
2.7719131E+01,4.63574E+00
2.7719314E+01,4.58691E+00
2.7719497E+01,4.60645E+00
2.7719680E+01,4.64551E+00
2.7719864E+01,4.61621E+00
2.7720047E+01,4.69434E+00
2.7720230E+01,4.66504E+00
2.7720414E+01,4.63574E+00
2.7720597E+01,4.54785E+00
2.7720780E+01,4.59668E+00
2.7720964E+01,4.64551E+00
2.7721147E+01,4.64551E+00
2.7721330E+01,4.65527E+00
2.7721513E+01,4.60645E+00
2.7721697E+01,4.60645E+00
2.7721880E+01,4.59668E+00
2.7722063E+01,4.63574E+00
2.7722247E+01,4.61621E+00
2.7722430E+01,4.61621E+00
2.7722613E+01,4.60645E+00
2.7722797E+01,4.59668E+00
2.7722980E+01,4.63574E+00
2.7723163E+01,4.67480E+00
2.7723346E+01,4.61621E+00
2.7723530E+01,4.63574E+00
2.7723713E+01,4.64551E+00
2.7723896E+01,4.58691E+00
2.7724080E+01,4.64551E+00
2.7724263E+01,4.56738E+00
2.7724446E+01,4.58691E+00
2.7724630E+01,4.67480E+00
2.7724813E+01,4.65527E+00
2.7724996E+01,4.59668E+00
2.7725179E+01,4.52832E+00
2.7725363E+01,4.71387E+00
2.7725546E+01,4.63574E+00
2.7725729E+01,4.64551E+00
2.7725913E+01,4.63574E+00
2.7726096E+01,4.58691E+00
2.7726279E+01,4.57715E+00
2.7726463E+01,4.63574E+00
2.7726646E+01,4.58691E+00
2.7726829E+01,4.63574E+00
2.7727012E+01,4.63574E+00
2.7727196E+01,4.61621E+00
2.7727379E+01,4.71387E+00
2.7727562E+01,4.69434E+00
2.7727746E+01,4.58691E+00
2.7727929E+01,4.59668E+00
2.7728112E+01,4.61621E+00
2.7728296E+01,4.57715E+00
2.7728479E+01,4.66504E+00
2.7728662E+01,4.62598E+00
2.7728845E+01,4.64551E+00
2.7729029E+01,4.67480E+00
2.7729212E+01,4.65527E+00
2.7729395E+01,4.62598E+00
2.7729579E+01,4.63574E+00
2.7729762E+01,4.66504E+00
2.7729945E+01,4.57715E+00
2.7730129E+01,4.64551E+00
2.7730312E+01,4.59668E+00
2.7730495E+01,4.61621E+00
2.7730678E+01,4.67480E+00
2.7730862E+01,4.62598E+00
2.7731045E+01,4.61621E+00
2.7731228E+01,4.62598E+00
2.7731412E+01,4.58691E+00
2.7731595E+01,4.66504E+00
2.7731778E+01,4.64551E+00
2.7731962E+01,4.61621E+00
2.7732145E+01,4.60645E+00
2.7732328E+01,4.68457E+00
2.7732511E+01,4.64551E+00
2.7732695E+01,4.68457E+00
2.7732878E+01,4.68457E+00
2.7733061E+01,4.66504E+00
2.7733245E+01,4.60645E+00
2.7733428E+01,4.58691E+00
2.7733611E+01,4.63574E+00
2.7733795E+01,4.65527E+00
2.7733978E+01,4.65527E+00
2.7734161E+01,4.58691E+00
2.7734344E+01,4.60645E+00
2.7734528E+01,4.55762E+00
2.7734711E+01,4.64551E+00
2.7734894E+01,4.67480E+00
2.7735078E+01,4.64551E+00
2.7735261E+01,4.57715E+00
2.7735444E+01,4.60645E+00
2.7735628E+01,4.61621E+00
2.7735811E+01,4.62598E+00
2.7735994E+01,4.61621E+00
2.7736177E+01,4.62598E+00
2.7736361E+01,4.67480E+00
2.7736544E+01,4.59668E+00
2.7736727E+01,4.62598E+00
2.7736911E+01,4.59668E+00
2.7737094E+01,4.60645E+00
2.7737277E+01,4.61621E+00
2.7737461E+01,4.61621E+00
2.7737644E+01,4.64551E+00
2.7737827E+01,4.59668E+00
2.7738010E+01,4.67480E+00
2.7738194E+01,4.62598E+00
2.7738377E+01,4.64551E+00
2.7738560E+01,4.55762E+00
2.7738744E+01,4.65527E+00
2.7738927E+01,4.63574E+00
2.7739110E+01,4.59668E+00
2.7739294E+01,4.65527E+00
2.7739477E+01,4.62598E+00
2.7739660E+01,4.63574E+00
2.7739843E+01,4.58691E+00
2.7740027E+01,4.62598E+00
2.7740210E+01,4.62598E+00
2.7740393E+01,4.59668E+00
2.7740577E+01,4.58691E+00
2.7740760E+01,4.63574E+00
2.7740943E+01,4.64551E+00
2.7741127E+01,4.60645E+00
2.7741310E+01,4.61621E+00
2.7741493E+01,4.57715E+00
2.7741676E+01,4.65527E+00
2.7741860E+01,4.63574E+00
2.7742043E+01,4.54785E+00
2.7742226E+01,4.60645E+00
2.7742410E+01,4.57715E+00
2.7742593E+01,4.60645E+00
2.7742776E+01,4.68457E+00
2.7742960E+01,4.62598E+00
2.7743143E+01,4.60645E+00
2.7743326E+01,4.60645E+00
2.7743509E+01,4.57715E+00
2.7743693E+01,4.60645E+00
2.7743876E+01,4.61621E+00
2.7744059E+01,4.62598E+00
2.7744243E+01,4.59668E+00
2.7744426E+01,4.62598E+00
2.7744609E+01,4.62598E+00
2.7744793E+01,4.60645E+00
2.7744976E+01,4.60645E+00
2.7745159E+01,4.62598E+00
2.7745342E+01,4.56738E+00
2.7745526E+01,4.59668E+00
2.7745709E+01,4.62598E+00
2.7745892E+01,4.58691E+00
2.7746076E+01,4.58691E+00
2.7746259E+01,4.63574E+00
2.7746442E+01,4.63574E+00
2.7746626E+01,4.59668E+00
2.7746809E+01,4.67480E+00
2.7746992E+01,4.58691E+00
2.7747175E+01,4.57715E+00
2.7747359E+01,4.61621E+00
2.7747542E+01,4.56738E+00
2.7747725E+01,4.59668E+00
2.7747909E+01,4.58691E+00
2.7748092E+01,4.61621E+00
2.7748275E+01,4.60645E+00
2.7748459E+01,4.66504E+00
2.7748642E+01,4.59668E+00
2.7748825E+01,4.62598E+00
2.7749008E+01,4.58691E+00
2.7749192E+01,4.64551E+00
2.7749375E+01,4.62598E+00
2.7749558E+01,4.58691E+00
2.7749742E+01,4.64551E+00
2.7749925E+01,4.62598E+00
2.7750108E+01,4.63574E+00
2.7750292E+01,4.63574E+00
2.7750475E+01,4.66504E+00
2.7750658E+01,4.61621E+00
2.7750841E+01,4.58691E+00
2.7751025E+01,4.54785E+00
2.7751208E+01,4.56738E+00
2.7751391E+01,4.54785E+00
2.7751575E+01,4.67480E+00
2.7751758E+01,4.60645E+00
2.7751941E+01,4.58691E+00
2.7752125E+01,4.57715E+00
2.7752308E+01,4.60645E+00
2.7752491E+01,4.58691E+00
2.7752674E+01,4.53809E+00
2.7752858E+01,4.59668E+00
2.7753041E+01,4.55762E+00
2.7753224E+01,4.56738E+00
2.7753408E+01,4.61621E+00
2.7753591E+01,4.61621E+00
2.7753774E+01,4.58691E+00
2.7753958E+01,4.61621E+00
2.7754141E+01,4.61621E+00
2.7754324E+01,4.61621E+00
2.7754507E+01,4.59668E+00
2.7754691E+01,4.57715E+00
2.7754874E+01,4.53809E+00
2.7755057E+01,4.59668E+00
2.7755241E+01,4.57715E+00
2.7755424E+01,4.62598E+00
2.7755607E+01,4.60645E+00
2.7755791E+01,4.58691E+00
2.7755974E+01,4.53809E+00
2.7756157E+01,4.65527E+00
2.7756340E+01,4.59668E+00
2.7756524E+01,4.55762E+00
2.7756707E+01,4.63574E+00
2.7756890E+01,4.58691E+00
2.7757074E+01,4.56738E+00
2.7757257E+01,4.57715E+00
2.7757440E+01,4.60645E+00
2.7757624E+01,4.59668E+00
2.7757807E+01,4.62598E+00
2.7757990E+01,4.56738E+00
2.7758173E+01,4.53809E+00
2.7758357E+01,4.61621E+00
2.7758540E+01,4.63574E+00
2.7758723E+01,4.62598E+00
2.7758907E+01,4.63574E+00
2.7759090E+01,4.58691E+00
2.7759273E+01,4.52832E+00
2.7759457E+01,4.58691E+00
2.7759640E+01,4.62598E+00
2.7759823E+01,4.63574E+00
2.7760006E+01,4.55762E+00
2.7760190E+01,4.60645E+00
2.7760373E+01,4.54785E+00
2.7760556E+01,4.58691E+00
2.7760740E+01,4.54785E+00
2.7760923E+01,4.52832E+00
2.7761106E+01,4.61621E+00
2.7761290E+01,4.67480E+00
2.7761473E+01,4.51855E+00
2.7761656E+01,4.62598E+00
2.7761839E+01,4.59668E+00
2.7762023E+01,4.59668E+00
2.7762206E+01,4.54785E+00
2.7762389E+01,4.56738E+00
2.7762573E+01,4.57715E+00
2.7762756E+01,4.62598E+00
2.7762939E+01,4.54785E+00
2.7763123E+01,4.59668E+00
2.7763306E+01,4.59668E+00
2.7763489E+01,4.63574E+00
2.7763672E+01,4.63574E+00
2.7763856E+01,4.64551E+00
2.7764039E+01,4.53809E+00
2.7764222E+01,4.62598E+00
2.7764406E+01,4.56738E+00
2.7764589E+01,4.61621E+00
2.7764772E+01,4.53809E+00
2.7764956E+01,4.56738E+00
2.7765139E+01,4.55762E+00
2.7765322E+01,4.51855E+00
2.7765505E+01,4.61621E+00
2.7765689E+01,4.57715E+00
2.7765872E+01,4.52832E+00
2.7766055E+01,4.60645E+00
2.7766239E+01,4.61621E+00
2.7766422E+01,4.54785E+00
2.7766605E+01,4.60645E+00
2.7766789E+01,4.56738E+00
2.7766972E+01,4.63574E+00
2.7767155E+01,4.61621E+00
2.7767338E+01,4.54785E+00
2.7767522E+01,4.55762E+00
2.7767705E+01,4.61621E+00
2.7767888E+01,4.56738E+00
2.7768072E+01,4.58691E+00
2.7768255E+01,4.52832E+00
2.7768438E+01,4.60645E+00
2.7768622E+01,4.57715E+00
2.7768805E+01,4.49902E+00
2.7768988E+01,4.60645E+00
2.7769171E+01,4.57715E+00
2.7769355E+01,4.56738E+00
2.7769538E+01,4.60645E+00
2.7769721E+01,4.56738E+00
2.7769905E+01,4.54785E+00
2.7770088E+01,4.57715E+00
2.7770271E+01,4.59668E+00
2.7770455E+01,4.56738E+00
2.7770638E+01,4.55762E+00
2.7770821E+01,4.56738E+00
2.7771004E+01,4.57715E+00
2.7771188E+01,4.52832E+00
2.7771371E+01,4.61621E+00
2.7771554E+01,4.50879E+00
2.7771738E+01,4.58691E+00
2.7771921E+01,4.55762E+00
2.7772104E+01,4.59668E+00
2.7772288E+01,4.52832E+00
2.7772471E+01,4.57715E+00
2.7772654E+01,4.54785E+00
2.7772837E+01,4.64551E+00
2.7773021E+01,4.66504E+00
2.7773204E+01,4.56738E+00
2.7773387E+01,4.53809E+00
2.7773571E+01,4.58691E+00
2.7773754E+01,4.55762E+00
2.7773937E+01,4.63574E+00
2.7774121E+01,4.57715E+00
2.7774304E+01,4.55762E+00
2.7774487E+01,4.54785E+00
2.7774670E+01,4.54785E+00
2.7774854E+01,4.54785E+00
2.7775037E+01,4.54785E+00
2.7775220E+01,4.54785E+00
2.7775404E+01,4.57715E+00
2.7775587E+01,4.52832E+00
2.7775770E+01,4.50879E+00
2.7775954E+01,4.59668E+00
2.7776137E+01,4.57715E+00
2.7776320E+01,4.60645E+00
2.7776503E+01,4.60645E+00
